,Year,YearBuilt,Distance,Lattitude,Longtitude,Propertycount,Landsize,BuildingArea,Rooms,Bathroom,Car,Type_h,Type_t,Type_u,LogPrice
223,2017,2007.0,12.0,-37.7049,144.9631,5070.0,207.0,205.0,3,2.0,1.0,0,0,1,13.184398768323781
224,2017,2012.0,10.0,-37.92988,145.01085,6938.0,424.0,201.0,3,4.0,2.0,1,0,0,14.375583384298878
225,2016,1940.0,9.0,-37.7825,144.886,4918.0,695.0,141.0,3,1.0,1.0,1,0,0,13.753635154246187
226,2017,2016.0,17.0,-37.81333,145.21214,6871.0,371.0,148.0,3,2.0,2.0,1,0,0,13.914450505819177
227,2017,2010.0,2.0,-37.8094,144.9452,2230.0,0.0,130.0,2,2.0,1.0,0,1,0,13.828426783230821
228,2017,2012.0,15.0,-37.73531,144.74335,7719.0,463.0,307.0,4,2.0,2.0,1,0,0,13.676248490630767
229,2017,1950.0,14.0,-37.91503,145.07997,10969.0,566.0,191.0,4,2.0,2.0,1,0,0,14.100689500197937
230,2016,2012.0,13.0,-37.7117,144.9135,8870.0,253.0,91.0,2,1.0,2.0,0,0,1,13.337877901554048
231,2016,1960.0,4.0,-37.8486,144.9872,7717.0,0.0,34.0,1,1.0,1.0,0,0,1,12.742566016044742
232,2017,2014.0,6.0,-37.78133,144.86768,3873.0,294.0,151.0,4,3.0,2.0,0,1,0,13.618278388434565
233,2016,1960.0,12.0,-37.8991,145.0686,4442.0,618.0,163.0,3,1.0,2.0,1,0,0,14.17318500223609
234,2018,2010.0,15.0,-37.9102,144.72627,15542.0,448.0,211.0,4,2.0,2.0,1,0,0,13.444446876573442
235,2017,2006.0,12.0,-37.8625,145.1083,2894.0,235.0,130.0,3,2.0,2.0,0,0,1,13.698976741708323
236,2017,1900.0,3.0,-37.85508,144.968,2019.0,123.0,78.0,2,1.0,0.0,1,0,0,14.230925996925606
237,2017,1970.0,18.0,-37.96877,145.07484,9758.0,366.0,121.0,3,1.0,1.0,1,0,0,13.592367006650065
238,2016,1967.0,6.0,-37.863,144.9747,13240.0,2879.0,49.0,1,1.0,1.0,0,0,1,12.84792653170257
239,2016,2012.0,12.0,-37.8655,145.1096,2894.0,256.0,134.0,3,2.0,2.0,0,1,0,13.710705443598147
240,2016,2000.0,10.0,-37.8128,145.0975,5682.0,208.0,129.0,2,1.0,1.0,0,1,0,14.042646130548022
241,2016,1960.0,15.0,-37.7084,145.0788,2329.0,767.0,147.0,3,2.0,0.0,1,0,0,13.665268894633732
242,2016,2001.0,7.0,-37.8686,145.038,4675.0,232.0,95.0,2,1.0,1.0,1,0,0,14.204168547756057
243,2016,1903.0,3.0,-37.7897,144.9992,2954.0,382.0,250.0,4,3.0,2.0,1,0,0,14.917450636725059
244,2016,2002.0,8.0,-37.8348,145.0503,6482.0,324.0,241.0,4,3.0,2.0,0,1,0,14.368245584807475
245,2018,1965.0,23.0,-37.79385,145.25667,11925.0,773.0,111.0,3,1.0,1.0,1,0,0,13.423948355025102
246,2017,1960.0,13.0,-37.80755,145.1638,2867.0,797.0,164.0,4,2.0,1.0,1,0,0,14.0623706358958
247,2018,2011.0,15.0,-37.90601,144.73621,15542.0,400.0,136.0,3,2.0,2.0,1,0,0,13.394677972724988
248,2017,2006.0,15.0,-37.74281,144.72513,7719.0,688.0,490.0,5,5.0,4.0,1,0,0,13.955272500339433
249,2016,1992.0,6.0,-37.8033,145.0526,10331.0,700.0,700.0,4,3.0,2.0,1,0,0,14.77102200299171
250,2017,1910.0,7.0,-37.8633,144.88871,6380.0,840.0,244.0,5,2.0,2.0,1,0,0,14.75160391713461
251,2017,1970.0,12.0,-37.74588,144.87044,5629.0,624.0,135.0,3,1.0,2.0,1,0,0,13.726679344257658
252,2016,1970.0,11.0,-37.8889,145.048,7822.0,0.0,64.0,2,1.0,1.0,0,0,1,12.936033799212835
253,2016,1960.0,10.0,-37.8162,145.0841,5682.0,0.0,72.0,2,1.0,1.0,1,0,0,13.122363377404328
254,2016,1998.0,2.0,-37.8118,144.9526,2230.0,0.0,100.0,3,2.0,1.0,0,0,1,13.399995114002609
255,2016,1970.0,11.0,-37.8332,144.8649,5132.0,153.0,70.0,2,1.0,1.0,0,0,1,12.584509081250419
256,2017,1940.0,22.0,-37.99482,145.08459,5087.0,772.0,120.0,2,1.0,4.0,1,0,0,14.054527458434775
257,2017,1969.0,8.0,-37.844,145.0496,6482.0,150.0,99.0,2,1.0,1.0,0,0,1,13.641157170819497
258,2017,1980.0,12.0,-37.88093,145.10574,3582.0,218.0,94.0,2,1.0,1.0,1,0,0,13.420985389894444
259,2017,1950.0,21.0,-37.94106,145.16193,7412.0,623.0,99.0,3,1.0,2.0,1,0,0,13.531156275605168
260,2016,1940.0,5.0,-37.7728,144.9639,11918.0,370.0,151.0,4,1.0,1.0,1,0,0,14.115615150414612
261,2017,2016.0,8.0,-37.80563,145.10304,5682.0,1235.0,397.0,5,5.0,2.0,1,0,0,14.827111469642754
262,2017,1985.0,7.0,-37.85776,145.07998,10412.0,650.0,0.0,4,2.0,2.0,1,0,0,14.620869729131147
263,2017,1950.0,10.0,-37.7215,144.9251,7485.0,294.0,110.0,3,2.0,2.0,1,0,0,13.534473028231162
264,2016,1990.0,11.0,-37.9227,145.0043,10579.0,842.0,311.0,4,2.0,2.0,1,0,0,15.176487111099874
265,2017,1950.0,11.0,-37.782,144.8528,3589.0,604.0,82.0,2,1.0,1.0,1,0,0,13.541073712262515
266,2017,2007.0,6.0,-37.7587,144.9881,8870.0,158.0,133.0,2,2.0,2.0,0,1,0,13.77468856344402
267,2017,1975.0,8.0,-37.7461,144.9058,9264.0,0.0,68.0,2,1.0,1.0,0,0,1,12.886641043883259
268,2016,2016.0,4.0,-37.7923,144.9776,6244.0,77.0,133.0,3,2.0,1.0,0,1,0,13.892471599100402
269,2017,1997.0,8.0,-37.8284,145.0673,8920.0,742.0,280.0,4,2.0,2.0,1,0,0,14.91078394536687
270,2017,1980.0,15.0,-37.90136,144.66925,16166.0,580.0,0.0,3,2.0,2.0,1,0,0,13.217673557208654
271,2017,1995.0,6.0,-37.8537,145.0267,4836.0,0.0,165.0,3,2.0,2.0,0,1,0,14.46679353442552
272,2018,1950.0,8.0,-37.8371,145.09231,8920.0,677.0,242.0,5,3.0,6.0,1,0,0,14.790070197962406
273,2016,1940.0,5.0,-37.8155,145.019,11308.0,460.0,176.0,3,2.0,1.0,1,0,0,14.508657738524219
274,2016,1950.0,14.0,-37.9209,145.0757,10969.0,618.0,146.0,5,2.0,4.0,1,0,0,13.764217263576723
275,2016,2009.0,11.0,-37.8911,145.0539,7822.0,133.0,104.0,2,2.0,1.0,0,1,0,13.58609739363647
276,2017,2014.0,3.0,-37.83863,144.99379,14887.0,0.0,63.0,2,2.0,0.0,0,0,1,13.038981768465277
277,2016,2005.0,7.0,-37.8813,144.9964,821.0,66.0,111.0,2,2.0,1.0,0,1,0,13.534473028231162
278,2017,1925.0,9.0,-37.7438,144.9971,14577.0,604.0,123.0,3,2.0,3.0,1,0,0,13.929731702054298
279,2016,1900.0,8.0,-37.8204,145.0516,6482.0,556.0,220.0,4,2.0,2.0,1,0,0,14.669925886120343
280,2017,1930.0,8.0,-37.8448,145.071,8920.0,405.0,102.0,3,1.0,1.0,1,0,0,14.287075467776962
281,2016,2016.0,11.0,-37.702,145.0148,21650.0,270.0,160.0,3,1.0,1.0,0,1,0,13.291261913866142
282,2018,1970.0,12.0,-37.7052,145.02343,21650.0,680.0,119.0,3,1.0,2.0,1,0,0,13.732128949025222
283,2016,1910.0,7.0,-37.7632,144.9292,6232.0,477.0,146.0,4,1.0,3.0,1,0,0,14.006957022535229
284,2017,1980.0,21.0,-37.73371,145.24045,1058.0,4221.0,321.0,5,3.0,4.0,1,0,0,14.253765488895429
285,2017,1980.0,14.0,-37.7738,145.16712,10999.0,785.0,199.0,4,2.0,2.0,1,0,0,14.32353225439753
286,2017,1980.0,17.0,-37.9117,145.20107,7392.0,704.0,187.0,4,2.0,2.0,1,0,0,13.972514306773938
287,2017,1950.0,6.0,-37.79139,144.86596,5058.0,417.0,115.0,3,1.0,3.0,1,0,0,13.661776458022231
288,2016,1910.0,2.0,-37.8024,144.9993,4019.0,245.0,210.0,3,2.0,0.0,1,0,0,14.444652408548308
289,2017,1910.0,7.0,-37.8819,144.9934,8989.0,433.0,138.0,5,3.0,2.0,1,0,0,14.978661367769956
290,2016,2007.0,14.0,-37.7863,145.1105,9028.0,500.0,429.0,5,4.0,2.0,1,0,0,14.316285845876763
291,2018,2002.0,18.0,-37.85402,144.67333,13830.0,571.0,158.0,3,2.0,2.0,1,0,0,13.337474757021274
292,2017,2016.0,11.0,-37.7091,145.0255,21650.0,0.0,72.0,2,1.0,1.0,0,1,0,12.765688433465597
293,2016,1960.0,12.0,-37.7683,145.0959,4480.0,514.0,190.0,3,2.0,2.0,1,0,0,13.687677186454389
294,2017,1890.0,2.0,-37.81176,145.00649,14949.0,351.0,162.0,4,2.0,2.0,1,0,0,14.375126345899696
295,2017,1960.0,11.0,-37.7114,145.021,21650.0,676.0,100.0,5,2.0,2.0,1,0,0,13.64709190633931
296,2018,1980.0,14.0,-37.79751,145.14706,10999.0,653.0,239.0,5,3.0,2.0,1,0,0,13.997832114758229
297,2016,1935.0,12.0,-37.9047,145.0274,3578.0,578.0,140.0,3,1.0,2.0,1,0,0,14.244040939003435
298,2017,1940.0,10.0,-37.79094,145.07899,7809.0,632.0,144.0,3,2.0,1.0,1,0,0,14.452087387035824
299,2017,1887.0,2.0,-37.82394,145.00044,14949.0,155.0,171.0,3,2.0,1.0,1,0,0,14.603967918328545
300,2016,1994.0,15.0,-37.72,145.1014,1369.0,587.0,232.0,3,2.0,2.0,1,0,0,13.74937075545973
301,2018,1940.0,6.0,-37.83916,144.88168,5498.0,418.0,158.0,4,2.0,1.0,1,0,0,13.955272500339433
302,2017,1974.0,14.0,-37.69872,145.08743,1442.0,600.0,115.0,3,1.0,2.0,1,0,0,13.473020249017498
303,2017,1960.0,13.0,-37.82876,145.13809,5713.0,335.0,110.0,3,1.0,1.0,1,0,0,13.687677186454389
304,2018,1990.0,38.0,-38.16446,145.15503,17055.0,651.0,86.0,3,1.0,1.0,1,0,0,13.36295384232226
305,2016,2015.0,7.0,-37.8033,144.8897,2417.0,227.0,211.0,3,3.0,2.0,1,0,0,14.09692301740246
306,2017,1920.0,12.0,-37.90403,145.08118,3145.0,548.0,157.0,5,2.0,3.0,1,0,0,14.204168547756057
307,2017,2011.0,21.0,-37.57532,144.91332,15510.0,350.0,168.0,4,2.0,2.0,1,0,0,13.270783382522602
308,2016,1960.0,9.0,-37.7841,145.0953,7809.0,587.0,165.0,4,2.0,4.0,1,0,0,14.457364444136669
309,2017,1930.0,8.0,-37.7968,144.8708,5058.0,183.0,104.0,3,1.0,0.0,0,0,1,13.270783382522602
310,2017,1910.0,10.0,-37.90876,145.00743,10579.0,645.0,219.0,3,2.0,2.0,1,0,0,14.790070197962406
311,2017,1955.0,13.0,-37.7097,144.9256,8870.0,697.0,148.0,3,1.0,2.0,1,0,0,13.704578997256993
312,2016,2005.0,3.0,-37.8331,144.9975,14949.0,0.0,120.0,3,2.0,1.0,0,0,1,13.541073712262515
313,2017,1920.0,3.0,-37.78161,144.92649,3593.0,341.0,138.0,2,1.0,1.0,1,0,0,14.054527458434775
314,2016,1900.0,3.0,-37.8411,144.9497,3280.0,81.0,54.0,1,1.0,0.0,1,0,0,13.800396920154226
315,2016,2000.0,4.0,-37.8503,144.9913,7717.0,88.0,121.0,2,1.0,1.0,1,0,0,13.764217263576723
316,2017,1990.0,20.0,-37.64097,145.05757,10926.0,637.0,125.0,3,2.0,2.0,1,0,0,13.258640995696876
317,2017,1890.0,3.0,-37.84588,144.95559,3280.0,122.0,77.0,2,1.0,0.0,1,0,0,14.100689500197937
318,2017,1950.0,12.0,-37.9059,145.0733,4442.0,557.0,108.0,3,1.0,2.0,1,0,0,14.042646130548022
319,2017,1995.0,7.0,-37.7616,144.9284,6232.0,231.0,130.0,3,1.0,2.0,1,0,0,13.883169206438088
320,2016,2005.0,8.0,-37.8638,144.8798,6380.0,500.0,278.0,4,3.0,3.0,1,0,0,14.707508597269385
321,2017,2015.0,9.0,-37.7641,144.8885,4918.0,224.0,205.0,4,3.0,2.0,1,0,0,13.989463865087712
322,2017,2010.0,8.0,-37.8302,145.0527,6482.0,0.0,187.0,3,2.0,2.0,0,1,0,14.049791853688939
323,2016,2012.0,5.0,-37.7847,144.9383,1052.0,0.0,51.0,2,1.0,1.0,0,0,1,12.66032791780777
324,2016,2005.0,13.0,-37.6969,144.9334,8870.0,624.0,258.0,4,2.0,1.0,1,0,0,13.366093562326927
325,2016,1960.0,11.0,-37.7429,144.888,2291.0,650.0,150.0,4,2.0,2.0,1,0,0,13.934182087681773
326,2017,2015.0,3.0,-37.8379,144.9913,14887.0,0.0,38.0,2,2.0,2.0,0,0,1,13.805460222110773
327,2016,1960.0,11.0,-37.7013,145.0244,21650.0,826.0,101.0,3,1.0,1.0,1,0,0,13.65416740755551
328,2017,2012.0,21.0,-37.57687,144.911,15510.0,197.0,0.0,3,2.0,1.0,1,0,0,12.929991484756872
329,2017,1970.0,17.0,-37.87173,145.15267,15321.0,655.0,161.0,4,1.0,2.0,1,0,0,14.375126345899696
330,2018,1950.0,16.0,-37.95408,145.03569,4794.0,643.0,103.0,3,1.0,1.0,1,0,0,14.0623706358958
331,2016,1970.0,6.0,-37.7661,144.9422,7082.0,0.0,43.0,1,1.0,1.0,0,0,1,12.676076274775909
332,2016,1968.0,14.0,-37.77,145.1025,5420.0,751.0,175.0,3,2.0,2.0,1,0,0,13.825460888817442
333,2017,2000.0,5.0,-37.8543,144.9939,4380.0,521.0,122.0,2,2.0,2.0,1,0,0,13.978479386242414
334,2018,1950.0,10.0,-37.73771,144.88654,2291.0,621.0,105.0,3,1.0,1.0,1,0,0,13.94214320889764
335,2018,1980.0,16.0,-37.71617,145.12878,3891.0,1126.0,212.0,5,3.0,2.0,1,0,0,13.981024996441848
336,2017,1900.0,4.0,-37.79013,144.97963,6244.0,185.0,166.0,4,2.0,1.0,1,0,0,14.316285845876763
337,2017,1950.0,14.0,-37.93557,145.04919,2555.0,585.0,138.0,3,1.0,3.0,1,0,0,13.885036620612885
338,2016,2015.0,8.0,-37.7507,144.8911,9264.0,374.0,267.0,4,3.0,2.0,0,1,0,14.038654109278484
339,2018,1900.0,3.0,-37.78659,144.92285,3593.0,157.0,157.0,2,1.0,0.0,1,0,0,13.652991628466498
340,2017,1970.0,8.0,-37.7974,145.0526,2671.0,838.0,70.0,2,1.0,1.0,0,0,1,13.287877815881902
341,2016,1900.0,8.0,-37.8748,144.9778,8989.0,348.0,218.0,4,3.0,2.0,1,0,0,14.603967918328545
342,2017,1960.0,13.0,-37.84378,145.13407,4387.0,727.0,115.0,4,2.0,2.0,1,0,0,14.021711388548171
343,2017,1890.0,2.0,-37.79589,144.98863,4553.0,0.0,94.0,2,1.0,0.0,1,0,0,13.892471599100402
344,2017,1893.0,3.0,-37.85601,144.96596,2019.0,476.0,279.0,4,3.0,3.0,1,0,0,15.667110027548347
345,2016,1950.0,9.0,-37.858,145.0696,10412.0,718.0,184.0,2,2.0,2.0,1,0,0,14.28551418721001
346,2017,2012.0,8.0,-37.7923,145.0595,2671.0,248.0,167.0,3,2.0,2.0,0,1,0,14.297936707208567
347,2017,1900.0,4.0,-37.78344,144.92183,6567.0,3215.0,178.0,3,2.0,1.0,0,0,1,13.676248490630767
348,2018,1950.0,10.0,-37.79389,145.09822,7809.0,1005.0,185.0,5,2.0,2.0,1,0,0,14.669925886120343
349,2016,1975.0,14.0,-37.7709,145.1104,5420.0,327.0,120.0,3,1.0,2.0,1,0,0,13.38472764187182
350,2016,1960.0,8.0,-37.8458,145.0611,8920.0,686.0,210.0,4,2.0,2.0,1,0,0,14.52354635101797
351,2018,1990.0,16.0,-37.87774,144.77313,7630.0,503.0,190.0,4,2.0,2.0,1,0,0,13.542388636843823
352,2017,2012.0,9.0,-37.7795,144.8729,3873.0,15100.0,66.0,2,1.0,1.0,0,0,1,12.772805901234461
353,2016,1925.0,9.0,-37.7844,144.8876,4918.0,573.0,196.0,4,2.0,1.0,1,0,0,13.845069360205818
354,2018,1972.0,38.0,-38.14786,145.15436,17055.0,544.0,121.0,4,1.0,4.0,1,0,0,13.235692062711331
355,2017,1986.0,32.0,-37.5867,144.7111,14092.0,711.0,11.0,3,2.0,0.0,1,0,0,13.056223574899784
356,2017,1950.0,18.0,-37.96911,145.07271,9758.0,584.0,112.0,3,1.0,2.0,1,0,0,13.950915194970477
357,2017,2013.0,21.0,-37.56937,144.90524,15510.0,321.0,150.0,3,2.0,1.0,1,0,0,13.091904169919621
358,2016,2000.0,2.0,-37.7953,144.9775,5825.0,0.0,105.0,2,2.0,2.0,0,1,0,13.687677186454389
359,2017,1950.0,8.0,-37.7609,144.89886,1543.0,484.0,186.0,4,2.0,1.0,1,0,0,14.316285845876763
360,2016,1930.0,9.0,-37.8575,145.0554,10412.0,762.0,153.0,3,1.0,2.0,1,0,0,14.845129975145433
361,2017,1970.0,5.0,-37.85184,145.01049,7717.0,0.0,76.0,2,2.0,1.0,0,0,1,13.399995114002609
362,2016,2014.0,14.0,-37.9347,145.0546,10969.0,291.0,222.0,4,3.0,2.0,0,1,0,14.006130917572923
363,2017,1890.0,8.0,-37.8333,145.0616,8920.0,400.0,145.0,3,1.0,2.0,1,0,0,14.459992566542939
364,2018,1960.0,6.0,-37.79034,144.87916,3873.0,327.0,463.0,3,1.0,2.0,1,0,0,13.623138665316818
365,2018,2006.0,20.0,-37.62765,145.03726,10926.0,578.0,216.0,4,2.0,2.0,1,0,0,13.42984807715229
366,2018,1950.0,14.0,-37.8655,145.12065,13366.0,730.0,171.0,4,2.0,2.0,1,0,0,14.187074114396758
367,2016,2000.0,7.0,-37.8723,144.9961,2952.0,114.0,120.0,2,1.0,2.0,0,1,0,13.830399170458024
368,2017,1890.0,3.0,-37.8473,144.955,3280.0,163.0,85.0,3,1.0,1.0,1,0,0,14.580978400103845
369,2017,2010.0,20.0,-37.9791,145.0758,6162.0,93.0,172.0,3,3.0,2.0,0,1,0,13.623138665316818
370,2016,1900.0,8.0,-37.8219,145.0556,6482.0,350.0,198.0,6,2.0,0.0,1,0,0,14.325936101708924
371,2018,2007.0,15.0,-37.72396,144.74698,7719.0,154.0,135.0,3,2.0,2.0,1,0,0,13.017002861746503
372,2018,1985.0,16.0,-37.71897,145.10378,8524.0,533.0,256.0,5,3.0,2.0,1,0,0,13.744014556259204
373,2016,1930.0,13.0,-37.7842,144.843,3755.0,616.0,117.0,3,1.0,1.0,1,0,0,13.45166712454693
374,2017,1980.0,14.0,-37.74965,144.77009,1899.0,544.0,120.0,3,1.0,2.0,1,0,0,13.134291948269603
375,2017,2015.0,6.0,-37.78538,144.87959,3873.0,147.0,125.0,3,2.0,2.0,0,1,0,13.489780417874963
376,2017,1955.0,20.0,-37.7987,145.23032,3619.0,446.0,114.0,3,1.0,1.0,1,0,0,13.527828485512494
377,2016,2009.0,14.0,-37.7932,145.1275,9028.0,234.0,160.0,4,2.0,2.0,0,1,0,13.788653103794392
378,2017,2012.0,13.0,-37.82942,145.16714,5713.0,628.0,287.0,4,2.0,2.0,1,0,0,14.430696197054507
379,2016,1900.0,3.0,-37.8214,145.0132,14949.0,203.0,112.0,3,2.0,1.0,1,0,0,14.430696197054507
380,2017,2016.0,6.0,-37.78502,144.86733,3873.0,159.0,128.0,3,2.0,2.0,0,1,0,13.38472764187182
381,2016,1992.0,9.0,-37.7975,145.0716,7809.0,1070.0,247.0,4,3.0,2.0,1,0,0,14.883663639147676
382,2016,1970.0,13.0,-37.7956,144.8292,3755.0,535.0,105.0,3,1.0,2.0,1,0,0,13.253391639810733
383,2017,2015.0,8.0,-37.74633,144.89644,9264.0,543.0,259.0,4,4.0,3.0,1,0,0,14.28551418721001
384,2017,1991.0,32.0,-37.57662,144.74767,14092.0,515.0,101.0,3,1.0,3.0,1,0,0,12.911642346088676
385,2016,1950.0,9.0,-37.7626,144.8954,1543.0,465.0,115.0,3,1.0,1.0,1,0,0,13.989463865087712
386,2017,1940.0,7.0,-37.79135,145.04348,2671.0,650.0,248.0,4,2.0,2.0,1,0,0,14.508657738524219
387,2017,1993.0,5.0,-37.86476,144.97826,13240.0,881.0,49.0,2,1.0,1.0,0,0,1,12.80765263256463
388,2016,1890.0,3.0,-37.8424,144.9562,3280.0,141.0,83.0,2,1.0,0.0,1,0,0,14.261797660592693
389,2016,2006.0,14.0,-37.914,145.0714,10969.0,321.0,180.0,4,2.0,2.0,0,1,0,13.963930563082547
390,2017,1994.0,7.0,-37.85759,144.87952,6380.0,260.0,164.0,3,2.0,2.0,1,0,0,14.04662227892766
391,2016,1930.0,11.0,-37.8718,145.0404,8801.0,400.0,152.0,3,2.0,1.0,1,0,0,14.44144898883077
392,2016,2000.0,5.0,-37.8213,145.0224,11308.0,0.0,89.0,2,2.0,2.0,0,0,1,13.349498949988076
393,2017,1988.0,16.0,-37.88306,144.77419,7630.0,591.0,141.0,4,2.0,2.0,1,0,0,12.94084150078094
394,2016,1910.0,6.0,-37.8074,145.0318,10331.0,336.0,139.0,3,2.0,1.0,1,0,0,14.403297222866392
395,2018,1992.0,21.0,-37.60894,144.92786,15510.0,731.0,170.0,4,2.0,4.0,1,0,0,13.27594246533263
396,2017,1960.0,21.0,-37.80401,145.25225,4407.0,736.0,116.0,2,2.0,2.0,1,0,0,13.750438561220559
397,2016,1960.0,11.0,-37.7022,145.0078,21650.0,950.0,121.0,3,1.0,2.0,1,0,0,13.715690222682063
398,2016,1995.0,13.0,-37.7394,144.8628,5629.0,686.0,198.0,4,2.0,2.0,1,0,0,13.62918097977278
399,2016,1946.0,9.0,-37.8581,145.078,10412.0,650.0,266.0,4,3.0,1.0,1,0,0,14.346138809026444
400,2016,1935.0,9.0,-37.7689,145.0665,1554.0,1004.0,247.0,4,2.0,2.0,1,0,0,14.603967918328545
401,2016,1960.0,9.0,-37.7307,144.9704,3445.0,575.0,129.0,3,1.0,2.0,1,0,0,13.785051350479566
402,2017,1920.0,7.0,-37.87449,144.99059,8989.0,797.0,90.0,2,1.0,2.0,0,0,1,13.487006490992238
403,2016,2005.0,12.0,-37.7056,144.9671,5070.0,374.0,136.0,4,2.0,2.0,1,0,0,13.239257128875828
404,2017,2009.0,18.0,-37.97342,145.07201,9758.0,836.0,112.0,2,2.0,1.0,0,1,0,13.769466619462868
405,2017,2013.0,21.0,-37.56828,144.90385,15510.0,349.0,140.0,4,2.0,2.0,1,0,0,13.16158409055761
406,2016,1925.0,11.0,-37.8934,145.0633,7822.0,561.0,204.0,4,2.0,2.0,1,0,0,14.224967687341977
407,2017,1955.0,18.0,-37.96928,145.05851,9758.0,604.0,137.0,4,2.0,2.0,1,0,0,14.204168547756057
408,2016,1990.0,10.0,-37.7386,144.917,3284.0,617.0,347.0,5,3.0,2.0,1,0,0,14.180153671552183
409,2018,1915.0,5.0,-37.85277,145.00129,7717.0,164.0,135.0,2,2.0,0.0,1,0,0,14.115615150414612
410,2016,1970.0,5.0,-37.7601,144.9581,11918.0,100.0,85.0,2,1.0,1.0,0,0,1,13.399237251139507
411,2018,2010.0,20.0,-37.62918,145.00855,10926.0,376.0,180.0,4,2.0,2.0,1,0,0,13.383187995686226
412,2017,2007.0,8.0,-37.81192,145.07506,5682.0,0.0,101.76,2,2.0,1.0,0,0,1,13.62918097977278
413,2017,2012.0,15.0,-37.90715,144.76527,15542.0,540.0,531.0,4,2.0,2.0,1,0,0,13.444446876573442
414,2016,2007.0,8.0,-37.7418,144.8938,9264.0,475.0,272.0,4,3.0,1.0,1,0,0,14.279244574196415
415,2016,1935.0,13.0,-37.7063,144.9273,8870.0,977.0,304.0,4,2.0,8.0,1,0,0,13.815510557964274
416,2017,1890.0,4.0,-37.7833,144.98521,6244.0,248.0,173.0,4,3.0,1.0,1,0,0,14.44144898883077
417,2016,2004.0,3.0,-37.8231,144.9906,14949.0,0.0,50.0,1,1.0,1.0,0,0,1,13.43131758513165
418,2017,1980.0,8.0,-37.7519,144.9496,11204.0,0.0,64.0,2,1.0,2.0,1,0,0,13.42657212885306
419,2016,1912.0,7.0,-37.8084,144.8907,2417.0,148.0,72.0,2,1.0,0.0,1,0,0,13.769466619462868
420,2017,1960.0,9.0,-37.8852,145.024,2379.0,806.0,78.0,2,1.0,1.0,0,0,1,13.217673557208654
421,2017,2010.0,9.0,-37.7476,145.0026,14577.0,1485.0,69.0,2,2.0,1.0,0,0,1,12.959844447906553
422,2016,1968.0,13.0,-37.7051,144.9069,8870.0,541.0,139.0,3,1.0,4.0,1,0,0,13.304684934198283
423,2017,1960.0,17.0,-37.87853,145.15542,15321.0,662.0,119.0,5,3.0,2.0,1,0,0,14.790070197962406
424,2018,1990.0,15.0,-37.91212,144.63242,16166.0,1000.0,201.0,4,2.0,3.0,1,0,0,13.487006490992238
425,2017,2009.0,13.0,-37.7074,144.9266,8870.0,0.0,118.0,3,2.0,2.0,0,0,1,13.287877815881902
426,2017,1999.0,16.0,-37.8842,144.7571,1793.0,533.0,200.0,4,2.0,2.0,1,0,0,13.539757056377766
427,2018,1915.0,5.0,-37.75474,144.9539,11918.0,426.0,425.0,4,2.0,1.0,1,0,0,14.276094965293519
428,2017,1925.0,11.0,-37.7194,144.9283,2651.0,792.0,330.0,5,4.0,4.0,1,0,0,14.144814305106875
429,2017,1970.0,5.0,-37.82694,145.03094,11308.0,0.0,47.0,1,1.0,1.0,0,0,1,13.235692062711331
430,2016,1990.0,8.0,-37.7661,145.0354,5549.0,189.0,110.0,3,2.0,1.0,0,1,0,13.458835614025542
431,2017,1990.0,11.0,-37.8823,145.0839,8801.0,181.0,151.0,3,2.0,2.0,0,1,0,13.928839243271277
432,2017,1980.0,4.0,-37.77323,144.89268,4918.0,81.0,88.0,2,1.0,1.0,0,0,1,13.180632285528304
433,2016,1930.0,8.0,-37.7484,144.9025,9264.0,860.0,355.0,6,4.0,2.0,1,0,0,14.77868487573728
434,2016,1950.0,6.0,-37.8717,144.9829,13240.0,1034.0,55.0,2,1.0,1.0,0,0,1,13.16158409055761
435,2017,1992.0,25.0,-37.89508,145.27879,10788.0,659.0,177.0,4,2.0,2.0,1,0,0,13.698976741708323
436,2016,1935.0,11.0,-37.8666,145.0676,3052.0,731.0,149.0,3,2.0,2.0,1,0,0,14.256986103595471
437,2017,2004.0,22.0,-37.97533,145.12278,3940.0,624.0,277.0,4,2.0,3.0,1,0,0,14.042646130548022
438,2017,1950.0,6.0,-37.79644,144.86388,5058.0,422.0,109.0,3,1.0,2.0,1,0,0,13.64709190633931
439,2016,2013.0,9.0,-37.7851,145.0775,7809.0,705.0,365.0,5,3.0,2.0,1,0,0,14.375126345899696
440,2017,1920.0,5.0,-37.86736,144.98391,13240.0,1123.0,84.0,2,1.0,1.0,0,0,1,13.329377546788654
441,2016,2008.0,10.0,-37.7654,144.8655,4502.0,569.0,225.0,4,2.0,2.0,1,0,0,13.959610901938031
442,2017,1970.0,15.0,-37.95236,145.00737,4497.0,0.0,67.0,2,1.0,1.0,0,0,1,13.374677306018318
443,2016,1940.0,4.0,-37.7735,144.9833,5533.0,470.0,191.0,4,2.0,2.0,1,0,0,14.253765488895429
444,2017,1915.0,6.0,-37.8645,144.9805,13240.0,384.0,123.0,3,2.0,3.0,1,0,0,14.452616347640594
445,2017,1970.0,7.0,-37.88533,145.01049,4898.0,1172.0,69.0,2,1.0,1.0,0,0,1,13.217673557208654
446,2017,1950.0,10.0,-37.7416,145.0481,2947.0,748.0,101.0,3,1.0,1.0,1,0,0,13.726679344257658
